maybe, definitely_not, false_positive
2 , 18691 , 0
4 , 18689 , 2
8 , 18718 , 2
238 , 18454 , 236
11 , 18706 , 5
10 , 18639 , 0
30 , 18619 , 20
28 , 18689 , 22
11 , 18636 , 0
11 , 18636 , 0
7 , 18710 , 1
17 , 18619 , 15
29 , 18620 , 19
13 , 18636 , 3
23 , 18626 , 13
19 , 18617 , 17
2 , 18634 , 0
12 , 18705 , 6
3 , 18654 , 1
3 , 18654 , 1
6 , 18651 , 4
11 , 17782 , 0
31 , 17781 , 18
6 , 18668 , 0
6 , 18668 , 0
9 , 18643 , 0
12 , 18623 , 0
12 , 18623 , 0
13 , 18479 , 2
59 , 18541 , 49
8 , 18609 , 2
10 , 18575 , 0
8 , 18664 , 2
12 , 18556 , 0
13 , 18555 , 1
20 , 18597 , 14
15 , 18531 , 0
37 , 18492 , 19
19 , 18510 , 1
5 , 18434 , 3
2 , 18437 , 0
2 , 18437 , 0
12 , 18348 , 10
2 , 18358 , 0
19 , 18605 , 17
2 , 18622 , 0
10 , 18714 , 7
3 , 18721 , 0
6 , 18718 , 3
91 , 18633 , 88
7 , 18649 , 0
19 , 18705 , 16
4 , 18720 , 1
4 , 18720 , 1
28 , 18696 , 25
4 , 18720 , 1
4 , 18720 , 1
4 , 18720 , 1
5 , 18719 , 2
24 , 18700 , 21
24 , 18700 , 21
4 , 18620 , 2
4 , 18717 , 1
8 , 18656 , 3
95 , 18561 , 88
8 , 18648 , 1
6 , 18618 , 4
3 , 18721 , 0
7 , 18649 , 0
26 , 18698 , 23
3 , 18721 , 0
8 , 18716 , 5
3 , 18721 , 0
22 , 18634 , 15
5 , 18719 , 2
3 , 18721 , 0
3 , 18721 , 0
10 , 18644 , 2
35 , 18689 , 32
3 , 18721 , 0
3 , 18721 , 0
3 , 18721 , 0
3 , 18721 , 0
3 , 18721 , 0
2 , 18513 , 0
5 , 18510 , 3
4 , 18720 , 1
4 , 18720 , 0
3 , 18721 , 0
11 , 18713 , 8
3 , 18721 , 0
15 , 18709 , 12
7 , 18717 , 4
6 , 18354 , 4
3 , 18721 , 0
2 , 18513 , 0
8 , 18648 , 1
9 , 18647 , 1
9 , 18647 , 1
5 , 18719 , 1
3 , 18668 , 1
62 , 18594 , 55
10 , 18646 , 2
8 , 18648 , 0
2 , 18669 , 0
7 , 18649 , 0
11 , 18643 , 2
9 , 18644 , 1
4 , 18720 , 0
4 , 18720 , 0
61 , 18588 , 55
7 , 18642 , 1
2 , 18715 , 0
3 , 18725 , 1
108 , 18620 , 106
2 , 18726 , 0
7 , 18642 , 1
16 , 18633 , 10
2 , 18715 , 0
3 , 18714 , 1
3 , 18725 , 1
231 , 18497 , 229
3 , 18725 , 1
2 , 18730 , 0
47 , 18408 , 45
2 , 18564 , 0
4 , 18568 , 0
19 , 18740 , 18
2 , 18704 , 0
2 , 18704 , 0
15 , 18702 , 13
5 , 18656 , 3
29 , 18637 , 26
2 , 18669 , 0
27 , 18639 , 25
1 , 18758 , 0
1 , 18758 , 0
2 , 18715 , 0
1 , 18758 , 0
209 , 18224 , 165
47 , 16757 , 11
212 , 18567 , 178
87 , 18487 , 69
97 , 17328 , 70
39 , 17600 , 22
130 , 18127 , 98
48 , 17791 , 26
60 , 18723 , 41
61 , 17659 , 42
80 , 18346 , 52
50 , 17385 , 9
111 , 18455 , 88
48 , 17677 , 34
30 , 18607 , 28
35 , 18586 , 33
1671 , 16845 , 1669
36 , 18495 , 32
45 , 17401 , 21
87 , 17930 , 65
236 , 14850 , 91
104 , 18259 , 81
49 , 18676 , 47
182 , 18334 , 153
2 , 18723 , 0
2 , 16909 , 0
5 , 18713 , 2
2 , 18728 , 0
2551 , 14996 , 2504
19 , 18699 , 16
5 , 18725 , 3
3 , 18727 , 1
93 , 18403 , 74
1014 , 17612 , 1008
42 , 18435 , 36
29 , 17754 , 20
122 , 16583 , 11
291 , 16674 , 197
36 , 18601 , 34
732 , 15724 , 627
353 , 18357 , 351
64 , 17707 , 58
133 , 18542 , 126
168 , 17133 , 154
642 , 17550 , 592
34 , 18148 , 21
110 , 17928 , 84
1427 , 15708 , 1381
87 , 18368 , 75
34 , 17515 , 18
79 , 18282 , 69
106 , 18564 , 100
216 , 17825 , 205
109 , 17918 , 59
67 , 18582 , 56
597 , 18113 , 595
25 , 18697 , 21
71 , 18651 , 69
125 , 18597 , 123
36 , 18650 , 33
127 , 18384 , 111
205 , 18153 , 200
75 , 18398 , 27
24 , 18712 , 13
86 , 18149 , 82
197 , 17641 , 180
56 , 18315 , 50
38 , 18384 , 26
190 , 18384 , 183
25 , 18701 , 23
197 , 18217 , 186
50 , 17869 , 21
614 , 14976 , 578
253 , 17544 , 235
65 , 18131 , 22
598 , 17957 , 590
639 , 18070 , 636
61 , 17450 , 24
99 , 18473 , 94
37 , 18605 , 34
156 , 18273 , 137
718 , 17841 , 704
36 , 18555 , 29
39 , 18137 , 14
91 , 18328 , 82
38 , 17657 , 17
43 , 16945 , 13
30 , 18378 , 18
382 , 17052 , 80
88 , 17818 , 61
187 , 17788 , 166
218 , 18163 , 209
213 , 18437 , 115
187 , 17198 , 176
3182 , 15224 , 3176
982 , 16442 , 955
37 , 18358 , 29
107 , 18195 , 96
39 , 18527 , 33
58 , 18305 , 45
256 , 18043 , 245
25 , 18562 , 21
30 , 18209 , 22
44 , 17810 , 26
1415 , 16110 , 1328
240 , 18672 , 199
405 , 17603 , 399
115 , 17749 , 66
392 , 17908 , 347
5 , 18441 , 0
45 , 17939 , 40
93 , 18480 , 88
85 , 16960 , 40
66 , 18270 , 59
85 , 18252 , 66
380 , 17468 , 183
179 , 18458 , 174
50 , 18276 , 39
45 , 18354 , 18
105 , 18790 , 78
90 , 16952 , 54
75 , 18406 , 63
174 , 18471 , 165
217 , 18351 , 209
33 , 18406 , 27
23 , 18557 , 17
30 , 18123 , 22
166 , 18478 , 164
41 , 17721 , 35
89 , 16347 , 30
112 , 18570 , 99
107 , 18511 , 102
46 , 18592 , 29
111 , 18503 , 109
205 , 17287 , 195
158 , 18204 , 145
23 , 16576 , 19
51 , 18524 , 41
71 , 18281 , 62
42 , 18166 , 39
45 , 18654 , 39
996 , 17365 , 938
45 , 18296 , 23
232 , 18490 , 227
28 , 18557 , 26
1356 , 17412 , 1354
86 , 18359 , 80
1048 , 17537 , 1046
70 , 18339 , 59
130 , 18354 , 119
47 , 18212 , 39
63 , 17290 , 26
53 , 17447 , 43
25 , 18149 , 15
82 , 16484 , 40
258 , 17696 , 237
189 , 18421 , 187
55 , 18685 , 52
161 , 17963 , 153
81 , 18478 , 77
46 , 18683 , 34
164 , 18445 , 145
26 , 18674 , 18
128 , 18498 , 122
83 , 18446 , 81
16 , 18356 , 7
27 , 18284 , 23
22 , 18664 , 16
39 , 18123 , 27
682 , 18055 , 679
95 , 18531 , 89
28 , 18557 , 24
84 , 17312 , 60
20 , 18068 , 15
28 , 17278 , 16
127 , 18358 , 122
137 , 17552 , 110
66 , 17895 , 57
4998 , 12380 , 4966
46 , 17593 , 36
115 , 18003 , 103
74 , 17715 , 69
19 , 18510 , 17
272 , 17886 , 255
33 , 18238 , 25
98 , 17880 , 88
90 , 18149 , 82
618 , 18141 , 617
95 , 18617 , 89
74 , 18195 , 60
17 , 18587 , 13
51 , 18637 , 43
96 , 18062 , 81
48 , 16881 , 36
54 , 18705 , 47
290 , 18433 , 288
294 , 18357 , 291
1200 , 17135 , 1141
50 , 18501 , 46
217 , 18145 , 207
558 , 18069 , 555
2570 , 15383 , 2564
1738 , 16877 , 1736
124 , 17699 , 85
291 , 18354 , 280
2695 , 15044 , 2633
143 , 18210 , 139
6 , 17784 , 0
2 , 18510 , 0
139 , 18276 , 122
87 , 17547 , 49
86 , 17297 , 48
244 , 18381 , 238
87 , 17526 , 77
1447 , 16803 , 1430
691 , 17343 , 654
69 , 17915 , 53
127 , 17441 , 95
214 , 16801 , 64
28 , 18154 , 9
134 , 18625 , 133
30 , 18261 , 25
76 , 18569 , 69
65 , 18706 , 63
124 , 18097 , 118
43 , 17740 , 14
119 , 17409 , 60
929 , 17440 , 922
99 , 18460 , 97
131 , 18397 , 120
98 , 18406 , 87
62 , 18569 , 51
136 , 18134 , 115
36 , 18115 , 26
175 , 17274 , 145
60 , 18335 , 35
180 , 17225 , 50
45 , 18289 , 42
16 , 18662 , 14
73 , 18463 , 57
46 , 18123 , 10
282 , 17258 , 272
164 , 18227 , 152
50 , 18004 , 22
132 , 17384 , 111
220 , 16247 , 201
596 , 17035 , 575
65 , 17508 , 35
606 , 17832 , 572
39 , 17979 , 25
1501 , 16877 , 1455
192 , 17202 , 184
96 , 18349 , 82
181 , 18405 , 179
78 , 17541 , 37
187 , 17710 , 185
64 , 18045 , 22
20 , 18590 , 17
52 , 15771 , 29
40 , 18549 , 32
50 , 18510 , 42
54 , 17373 , 17
152 , 18404 , 142
11 , 18566 , 9
656 , 17207 , 650
54 , 17363 , 19
78 , 17982 , 33
51 , 16707 , 37
171 , 18000 , 145
47 , 18651 , 43
66 , 17426 , 32
154 , 17719 , 115
555 , 17730 , 519
85 , 18511 , 79
62 , 17961 , 25
36 , 18566 , 31
225 , 15599 , 215
108 , 18509 , 101
87 , 18197 , 32
39 , 18502 , 28
5 , 18750 , 1
39 , 18522 , 30
2 , 18753 , 0
123 , 18538 , 115
11 , 18744 , 9
157 , 18290 , 149
80 , 18524 , 76
127 , 18395 , 121
7 , 18443 , 0
14 , 18635 , 10
241 , 18347 , 232
24 , 18651 , 22
4 , 18671 , 2
8 , 18667 , 6
51 , 18624 , 49
129 , 18269 , 123
2 , 18423 , 0
2 , 18423 , 0
57 , 18368 , 55
2 , 18423 , 0
3 , 18422 , 1
2 , 18423 , 0
2 , 18423 , 0
10 , 18415 , 8
2 , 18423 , 0
2 , 18423 , 0
4 , 18421 , 2
4 , 18421 , 2
71 , 18431 , 67
176 , 18347 , 169
42 , 18636 , 33
45 , 18415 , 42
269 , 17921 , 232
49 , 18413 , 36
56 , 17587 , 37
229 , 18517 , 227
74 , 18550 , 69
173 , 18536 , 169
98 , 18055 , 89
628 , 17896 , 619
96 , 18465 , 90
1088 , 16219 , 1049
287 , 15552 , 196
703 , 17842 , 698
66 , 18589 , 61
44 , 18449 , 41
4711 , 10848 , 4671
41 , 18547 , 39
150 , 15994 , 68
38 , 17433 , 12
52 , 18666 , 50
59 , 18118 , 41
1296 , 16159 , 1259
46 , 18056 , 36
103 , 18247 , 99
733 , 17643 , 719
46 , 18700 , 42
88 , 18634 , 81
28 , 18291 , 3
481 , 16378 , 397
645 , 15803 , 604
4 , 18592 , 0
154 , 18460 , 152
29 , 18578 , 27
49 , 18637 , 46
65 , 18591 , 60
27 , 18433 , 24
55 , 18416 , 49
3 , 18658 , 1
14 , 18648 , 10
90 , 18212 , 78
127 , 18273 , 115
105 , 19224 , 100
285 , 17941 , 279
147 , 17097 , 105
22 , 17874 , 17
85 , 16917 , 43
539 , 17458 , 519
134 , 18269 , 123
103 , 18083 , 33
278 , 17249 , 253
187 , 16486 , 87
469 , 17495 , 326
895 , 17708 , 891
669 , 17041 , 590
3013 , 14976 , 2854
605 , 18307 , 559
434 , 15683 , 280
352 , 18770 , 201
334 , 17815 , 123
218 , 17186 , 146
118 , 18086 , 107
348 , 17480 , 50
968 , 15800 , 799
666 , 19297 , 175
1712 , 16559 , 1687
307 , 17464 , 228
855 , 17341 , 828
122 , 17610 , 33
6 , 18640 , 2
7 , 18642 , 1
20 , 18528 , 4
13 , 18567 , 0
7 , 18639 , 3
52 , 18528 , 40
58 , 18588 , 53
5 , 18641 , 0
8 , 18537 , 0
9 , 18536 , 1
17 , 18738 , 15
8 , 18598 , 0
6 , 18572 , 0
11 , 18583 , 0
2 , 18753 , 0
4 , 18751 , 0
5 , 18713 , 1
6 , 18603 , 0
162 , 18450 , 147
108 , 18590 , 95
31 , 17853 , 0
2 , 18706 , 0
2 , 18706 , 0
2 , 18706 , 0
21 , 18207 , 5
48 , 17525 , 2
2 , 18682 , 0
7 , 18670 , 3
4 , 18673 , 0
4 , 18737 , 2
6 , 18446 , 1
4 , 18604 , 0
6 , 18544 , 2
3 , 18744 , 1
4 , 18636 , 2
4 , 18506 , 2
4 , 18257 , 0
5 , 18583 , 1
21 , 17687 , 1
4 , 18734 , 1
7 , 18673 , 1
8 , 18134 , 0
2 , 18714 , 0
2 , 18714 , 0
11 , 18101 , 3
5 , 18656 , 3
2 , 18699 , 0
14 , 18745 , 12
2 , 18718 , 0
8 , 18447 , 1
3 , 18705 , 1
2 , 18706 , 0
2 , 18707 , 0
4 , 18672 , 0
4 , 18697 , 0
2 , 18706 , 0
2 , 18437 , 0
10 , 18341 , 0
2 , 18748 , 0
4 , 18660 , 0
8 , 18254 , 0
8 , 18697 , 2
2 , 18739 , 0
2 , 18739 , 0
3 , 18507 , 0
7 , 18646 , 3
4 , 18624 , 1
5 , 18651 , 1
36 , 17963 , 1
90 , 18621 , 88
8 , 18703 , 6
5 , 18583 , 0
154 , 18606 , 152
239 , 18192 , 230
130 , 17784 , 36
114 , 17789 , 98
1260 , 16895 , 1249
303 , 18149 , 248
2291 , 15674 , 2252
758 , 18090 , 752
276 , 18464 , 268
28 , 17545 , 14
127 , 18250 , 117
2110 , 16519 , 2105
70 , 18242 , 57
25 , 18687 , 20
3 , 18702 , 1
107 , 17194 , 14
38 , 18547 , 34
3 , 18716 , 1
25 , 18694 , 23
3 , 18705 , 1
5 , 18625 , 0
210 , 18348 , 206
3 , 18665 , 1
95 , 16892 , 0
108 , 17927 , 73
31 , 18670 , 29
5 , 18370 , 0
2 , 18674 , 0
3 , 18673 , 1
107 , 18183 , 38
92 , 17918 , 39
99 , 17505 , 66
429 , 18093 , 419
155 , 18437 , 149
508 , 17528 , 495
696 , 17722 , 666
53 , 18471 , 47
2 , 18690 , 0
2 , 18690 , 0
3 , 18689 , 1
2 , 18555 , 0
4 , 18627 , 0
2 , 18690 , 0
2 , 18690 , 0
370 , 18093 , 361
198 , 18084 , 186
3 , 18717 , 1
6 , 18708 , 0
5 , 18378 , 1
37 , 18420 , 27
9 , 18750 , 3
4 , 18751 , 2
96 , 18506 , 6
93 , 18417 , 1
4 , 18754 , 0
9 , 18750 , 3
6 , 18488 , 2
19 , 18572 , 0
9 , 17917 , 0
6 , 18697 , 0
16 , 18709 , 8
3 , 18457 , 1
4 , 18735 , 0
11 , 18449 , 3
6 , 18606 , 4
13 , 18732 , 1
38 , 18691 , 8
9 , 18680 , 1
9 , 18246 , 0
10 , 18650 , 1
26 , 18624 , 2
9 , 18545 , 0
11 , 18574 , 2
72 , 18015 , 60
12 , 18521 , 1
8 , 18535 , 3
12 , 18245 , 2
10 , 18307 , 0
39 , 17971 , 3
5 , 18698 , 1
27 , 18323 , 1
10 , 18447 , 6
4 , 18658 , 1
2 , 18714 , 0
8 , 18751 , 2
19 , 18740 , 13
17 , 18705 , 6
6 , 18726 , 0
10 , 17587 , 2
2 , 18612 , 0
8 , 18751 , 2
2 , 18458 , 0
34 , 18162 , 0
2 , 18458 , 0
2 , 18757 , 0
6 , 18753 , 0
5 , 18753 , 1
9 , 18618 , 1
15 , 18478 , 1
16 , 18602 , 3
10 , 18340 , 2
12 , 18739 , 0
18 , 17140 , 2
7 , 18619 , 0
27 , 18627 , 17
28 , 18655 , 1
11 , 18748 , 5
18 , 18540 , 1
15 , 18796 , 7
11 , 18666 , 0
3 , 18604 , 1
21 , 18689 , 0
119 , 17684 , 81
5 , 18723 , 1
5 , 18724 , 1
4 , 18724 , 0
4 , 18724 , 0
4 , 18725 , 0
4 , 18724 , 0
125 , 18610 , 116
31 , 18573 , 19
1441 , 16904 , 1425
133 , 18626 , 131
199 , 18639 , 170
12 , 18705 , 9
42 , 17679 , 29
25 , 18393 , 22
13 , 18234 , 5
95 , 18068 , 84
18 , 18589 , 7
197 , 18515 , 195
50 , 17238 , 24
26 , 18431 , 23
17 , 18700 , 14
130 , 18136 , 119
6 , 18711 , 3
23 , 18434 , 20
4 , 18913 , 1
178 , 18581 , 175
357 , 17810 , 332
98 , 17682 , 70
120 , 17578 , 101
3 , 17796 , 1
3 , 17796 , 1
2471 , 15373 , 2445
2 , 18717 , 0
2 , 18717 , 0
6 , 18646 , 4
2 , 18650 , 0
2 , 18717 , 0
2 , 18717 , 0
5 , 18602 , 0
5 , 18602 , 0
2 , 18717 , 0
2 , 18717 , 0
2661 , 15974 , 2648
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
13 , 18706 , 11
2 , 18717 , 0
4 , 18715 , 2
2 , 18717 , 0
2 , 18717 , 0
4 , 18715 , 2
5 , 18714 , 3
3 , 18649 , 0
3 , 18649 , 0
8 , 18711 , 6
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
3 , 18649 , 0
3 , 18649 , 0
3 , 18649 , 0
10 , 18642 , 7
2 , 18717 , 0
2 , 18717 , 0
5 , 18714 , 3
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
7 , 18712 , 5
3 , 18716 , 1
2 , 18717 , 0
2 , 18717 , 0
5 , 18602 , 0
2 , 18650 , 0
3 , 18649 , 0
2 , 18650 , 0
2 , 18650 , 0
6 , 18601 , 1
2 , 18650 , 0
2 , 18650 , 0
2 , 18717 , 0
2 , 18717 , 0
3 , 18716 , 1
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
3 , 18716 , 1
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
3 , 18716 , 1
3 , 18716 , 1
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
2 , 18717 , 0
153 , 18411 , 149
113 , 17604 , 51
206 , 17707 , 167
132 , 18413 , 125
3158 , 14796 , 3034
237 , 17855 , 200
902 , 17438 , 883
886 , 17584 , 860
2285 , 14766 , 2112
210 , 18037 , 151
4881 , 14064 , 4738
3521 , 15208 , 3063
173 , 17170 , 115
431 , 17430 , 373
85 , 18328 , 70
117 , 18225 , 52
336 , 17905 , 147
306 , 18123 , 92
240 , 18397 , 238
104 , 18039 , 89
154 , 17375 , 110
135 , 18398 , 128
86 , 18336 , 77
789 , 17708 , 774
132 , 18060 , 90
255 , 18132 , 243
266 , 17511 , 241
476 , 16360 , 403
223 , 18394 , 219
355 , 18224 , 202
6 , 18404 , 2
2 , 18458 , 0
2 , 18458 , 0
217 , 18796 , 118
856 , 17035 , 844
273 , 16781 , 251
229 , 18782 , 125
6 , 18580 , 1
5 , 18581 , 0
9 , 18559 , 1
25 , 18209 , 2
2 , 18659 , 0
192 , 18205 , 185
110 , 18429 , 103
3 , 18663 , 0
413 , 17904 , 406
658 , 19031 , 266
153 , 18103 , 64
120 , 18323 , 115
477 , 17884 , 465
240 , 17387 , 99
832 , 18696 , 143
164 , 17385 , 133
5339 , 12901 , 5119
2137 , 14657 , 2016
1313 , 16965 , 1055
413 , 17448 , 88
1080 , 20935 , 203
86 , 18290 , 72
158 , 17921 , 123
48 , 18635 , 46
70 , 18711 , 68
384 , 17806 , 351
396 , 17938 , 199
111 , 18234 , 62
2988 , 15425 , 2936
101 , 18515 , 90
225 , 18152 , 208
4143 , 14530 , 4130
113 , 17938 , 72
279 , 16690 , 99
343 , 17511 , 61
672 , 18175 , 184
171 , 18496 , 73
109 , 18015 , 2
19 , 18539 , 1
29 , 18361 , 0
608 , 17969 , 596
79 , 18529 , 59
13 , 18321 , 0
76 , 18495 , 1
13 , 18212 , 1
1074 , 15700 , 759
350 , 18444 , 0
1178 , 19712 , 133
96 , 18239 , 71
165 , 18320 , 86
110 , 18256 , 61
1031 , 18191 , 774
117 , 17922 , 101
84 , 17949 , 61
180 , 18497 , 178
164 , 18513 , 162
239 , 17200 , 214
3285 , 17869 , 2564
108 , 18203 , 94
205 , 16062 , 123
63 , 18591 , 49
4784 , 13539 , 4734
261 , 17727 , 207
996 , 17563 , 913
1923 , 16752 , 1921
261 , 18980 , 247
156 , 18085 , 150
635 , 17211 , 622
327 , 18317 , 319
389 , 17994 , 369
127 , 18339 , 115
303 , 18142 , 287
123 , 18296 , 100
123 , 16968 , 51
2673 , 15435 , 2664
893 , 17141 , 877
128 , 18381 , 117
429 , 18477 , 65
532 , 17330 , 487
34 , 18666 , 28
4 , 17981 , 0
14 , 18800 , 6
87 , 18526 , 77
355 , 16313 , 152
209 , 17320 , 33
16 , 18744 , 3
95 , 17231 , 2
177 , 17026 , 4
258 , 17591 , 209
56 , 18250 , 42
41 , 18447 , 7
50 , 18608 , 9
68 , 18228 , 36
5 , 18603 , 1
169 , 17389 , 4
17 , 18530 , 11
188 , 17902 , 10
84 , 17694 , 30
8 , 18738 , 6
239 , 16284 , 6
167 , 16100 , 65
753 , 17040 , 654
214 , 16276 , 160
4672 , 12635 , 4582
2 , 18732 , 0
2 , 18732 , 0
14 , 18746 , 0
38 , 18236 , 8
8 , 18644 , 1
69 , 17948 , 0
8 , 18583 , 0
1 , 18758 , 0
8 , 18526 , 0
7 , 18763 , 1
18 , 18411 , 0
23 , 18599 , 1
149 , 17008 , 0
4 , 18651 , 0
4 , 18692 , 0
3 , 18693 , 0
3 , 18693 , 0
2 , 18767 , 0
14 , 17770 , 1
15 , 18156 , 0
2 , 18694 , 0
3 , 18693 , 1
2 , 18694 , 0
109 , 17742 , 53
190 , 17432 , 77
130 , 17929 , 107
2152 , 17423 , 1835
164 , 17957 , 146
220 , 17163 , 163
108 , 18160 , 84
568 , 17526 , 379
1802 , 15913 , 1739
423 , 16059 , 228
186 , 17364 , 80
201 , 17541 , 126
491 , 16581 , 479
203 , 16641 , 166
236 , 17773 , 180
338 , 18751 , 187
198 , 17575 , 132
191 , 18537 , 104
602 , 18503 , 412
174 , 17646 , 81
234 , 18012 , 172
87 , 17361 , 53
1040 , 17446 , 936
155 , 18266 , 133
104 , 18094 , 87
179 , 18136 , 168
1594 , 16820 , 1582
893 , 17823 , 891
79 , 18637 , 77
198 , 18166 , 116
250 , 16145 , 104
301 , 17131 , 62
136 , 18039 , 118
250 , 17871 , 209
874 , 17178 , 853
214 , 17735 , 85
281 , 17718 , 214
609 , 17999 , 603
177 , 17907 , 140
1005 , 16639 , 830
2 , 18638 , 0
2 , 18765 , 0
62 , 18591 , 60
3 , 18735 , 0
144 , 16250 , 72
238 , 18025 , 202
198 , 17985 , 118
91 , 18760 , 85
23 , 18344 , 17
21 , 18556 , 19
906 , 17538 , 904
139 , 17795 , 130
52 , 18279 , 45
38 , 18466 , 34
50 , 18655 , 48
48 , 18040 , 36
14 , 18490 , 10
33 , 17875 , 22
20 , 18484 , 16
25 , 18327 , 17
3 , 18574 , 1
86 , 18358 , 84
342 , 18102 , 340
53 , 18661 , 51
7 , 18454 , 3
842 , 17630 , 836
104 , 18400 , 100
130 , 18374 , 126
48 , 18434 , 43
24 , 18475 , 20
1635 , 16716 , 1631
19 , 18568 , 13
76 , 18294 , 72
411 , 18093 , 407
112 , 18402 , 109
71 , 18443 , 68
378 , 16902 , 300
935 , 18418 , 196
173 , 18319 , 134
82 , 18421 , 75
276 , 18195 , 260
366 , 18240 , 360
158 , 18448 , 150
353 , 17415 , 311
3035 , 25807 , 383
173 , 18317 , 162
244 , 17173 , 178
252 , 17434 , 151
1696 , 16832 , 1685
176 , 18920 , 91
51 , 18392 , 46
118 , 18148 , 108
110 , 17775 , 66
678 , 17169 , 313
250 , 17658 , 215
179 , 17523 , 61
147 , 17793 , 124
639 , 17049 , 548
150 , 18167 , 129
283 , 17888 , 260
131 , 17706 , 97
441 , 17876 , 430
542 , 17632 , 506
252 , 17792 , 148
77 , 18551 , 72
256 , 18064 , 246
158 , 17642 , 137
166 , 17882 , 152
176 , 17829 , 68
1117 , 17591 , 1115
290 , 18317 , 287
395 , 18314 , 393
99 , 18592 , 95
65 , 18589 , 57
372 , 17360 , 361
693 , 17176 , 676
249 , 17986 , 224
62 , 18522 , 58
710 , 17904 , 708
407 , 18163 , 405
227 , 18343 , 224
394 , 18176 , 391
177 , 17673 , 78
1262 , 16856 , 1038
291 , 18389 , 135
223 , 17512 , 134
1144 , 17107 , 749
2342 , 15189 , 2221
284 , 18208 , 133
557 , 19438 , 106
190 , 17978 , 75
748 , 17204 , 716
410 , 17039 , 374
291 , 16362 , 90
126 , 17734 , 82
486 , 17482 , 457
90 , 17338 , 55
1536 , 14227 , 1398
330 , 16686 , 58
2566 , 15767 , 2546
252 , 17276 , 147
131 , 17332 , 93
166 , 17133 , 78
2 , 18639 , 0
3 , 18638 , 0
3 , 18638 , 0
7 , 18634 , 0
3 , 18335 , 0
8 , 18384 , 0
3 , 18638 , 0
20 , 18223 , 0
2 , 18719 , 0
2 , 18719 , 0
67 , 18290 , 5
56 , 18289 , 28
110 , 17765 , 74
949 , 18329 , 54
106 , 17635 , 77
531 , 18601 , 149
787 , 18358 , 125
5367 , 13589 , 4918
196 , 17884 , 53
819 , 17350 , 797
1071 , 17890 , 598
897 , 15933 , 835
167 , 18415 , 158
803 , 17718 , 796
811 , 16899 , 769
164 , 18319 , 90
5611 , 12545 , 5336
66 , 18521 , 64
300 , 16408 , 175
376 , 16840 , 293
101 , 18618 , 91
782 , 18124 , 727
1043 , 17796 , 1013
1 , 19308 , 0
9 , 19294 , 4
14 , 19289 , 0
7 , 19296 , 0
1 , 19302 , 0
5 , 19298 , 0
2 , 19244 , 0
7 , 19296 , 0
8 , 19324 , 0
6 , 19297 , 0
3 , 19000 , 2
7 , 19296 , 0
11 , 19292 , 1
15 , 19302 , 0
4 , 19299 , 0
9 , 19295 , 1
9 , 19263 , 1
55 , 20077 , 2
1 , 19210 , 0
1141 , 16469 , 1058
691 , 18629 , 289
7 , 18669 , 0
6 , 18619 , 2
4 , 18621 , 0
7 , 19731 , 0
16 , 19765 , 15
7 , 19559 , 3
3 , 19752 , 2
13 , 19742 , 1
8 , 19744 , 0
6 , 19569 , 0
3 , 19727 , 1
2 , 19712 , 0
5 , 19727 , 0
4 , 19710 , 1
12 , 19749 , 0
9 , 19705 , 0
7 , 19707 , 0
2 , 19348 , 1
3 , 19404 , 0
2 , 19728 , 0
1 , 19666 , 0
1 , 19349 , 0
2 , 19357 , 0
4 , 19786 , 0
3 , 19787 , 0
2 , 19376 , 0
1 , 19575 , 0
4 , 19786 , 0
1 , 19737 , 0
1 , 19349 , 0
15 , 19775 , 2
13 , 19705 , 3
1 , 19575 , 0
15 , 19775 , 0
5 , 19747 , 1
42 , 19324 , 2
3 , 19729 , 0
2 , 19348 , 1
4 , 19751 , 0
5 , 19612 , 1
3 , 19347 , 2
11 , 19741 , 0
6 , 19746 , 1
4 , 19748 , 0
8 , 19635 , 2
15 , 19796 , 5
5 , 19658 , 0
7 , 19725 , 1
11 , 19741 , 1
6 , 19696 , 0
10 , 19742 , 0
12 , 19740 , 0
4 , 19748 , 0
27 , 20016 , 1
8 , 20072 , 1
18 , 19330 , 0
7 , 19343 , 6
4 , 19698 , 2
26 , 19932 , 1
11 , 19348 , 9
15 , 19693 , 4
2 , 19490 , 0
41 , 19909 , 3
2 , 19348 , 1
11 , 19741 , 1
10 , 19801 , 0
25 , 19871 , 0
7 , 19695 , 0
2 , 19788 , 0
8 , 19694 , 1
22 , 19599 , 0
4 , 19631 , 0
10 , 19804 , 0
16 , 20053 , 1
5 , 19760 , 0
10 , 19742 , 2
7 , 19745 , 0
12 , 19740 , 6
7 , 19745 , 2
28 , 20007 , 0
9 , 19597 , 5
