maybe, definitely_not, false_positive
17 , 58677 , 3
0 , 60067 , 0
4 , 59694 , 0
5 , 59946 , 1
18 , 59005 , 3
39 , 58050 , 3
17 , 59329 , 2
12 , 58478 , 0
340 , 53233 , 85
91 , 56999 , 48
6 , 59906 , 2
5 , 60071 , 0
5 , 59473 , 0
22 , 59161 , 1
15 , 60089 , 0
6 , 59888 , 0
21 , 59304 , 5
29 , 59209 , 0
3 , 59557 , 0
8 , 60001 , 0
13 , 59631 , 10
21 , 59456 , 3
33 , 58214 , 16
5 , 59686 , 0
312 , 61488 , 200
21 , 58905 , 0
201 , 60414 , 193
32 , 58853 , 0
9 , 59496 , 0
73 , 57450 , 0
5 , 59693 , 2
145 , 60615 , 1
2 , 59901 , 0
11 , 59219 , 2
7 , 59871 , 0
16 , 58952 , 1
4 , 59650 , 1
101 , 58763 , 80
35 , 58729 , 6
17 , 58290 , 3
41 , 58747 , 0
3 , 60040 , 0
1 , 60066 , 0
12 , 60258 , 1
5 , 59821 , 0
16 , 58880 , 6
12 , 59761 , 10
25 , 59138 , 12
53 , 61733 , 0
5 , 59542 , 3
3 , 59836 , 0
6 , 59739 , 0
27 , 59050 , 2
370 , 75881 , 57
154 , 62167 , 94
12 , 59707 , 9
13 , 59305 , 1
244 , 59124 , 232
16 , 58286 , 1
10 , 59426 , 0
47 , 57443 , 6
43 , 60414 , 4
30 , 58758 , 23
10 , 59376 , 1
3 , 59622 , 0
4 , 59521 , 1
6 , 59829 , 0
14 , 58945 , 0
7 , 60378 , 0
9 , 60174 , 0
8 , 59932 , 1
5 , 59816 , 1
61 , 59944 , 23
2 , 59686 , 0
35 , 59519 , 26
45 , 57028 , 6
5 , 60035 , 2
5 , 59864 , 2
2 , 59019 , 0
2 , 59557 , 0
22 , 60292 , 0
56 , 60041 , 0
14 , 59888 , 2
12 , 59871 , 0
61 , 58642 , 33
13 , 59862 , 4
34 , 60054 , 4
4 , 59807 , 0
2 , 59833 , 0
9 , 59551 , 0
6 , 59630 , 4
9 , 59712 , 3
59 , 55628 , 3
7 , 58841 , 0
5 , 59642 , 0
6 , 59755 , 0
30 , 61760 , 0
35 , 57653 , 0
4 , 58955 , 0
65 , 55589 , 5
3 , 59745 , 1
180 , 56729 , 152
42 , 62313 , 0
10 , 59290 , 6
3 , 60442 , 0
1 , 59640 , 1
145 , 61191 , 4
74 , 64762 , 1
33 , 56034 , 0
16 , 59432 , 0
108 , 53158 , 3
19 , 59636 , 0
14 , 59838 , 12
8 , 59453 , 0
74 , 59779 , 70
11 , 59554 , 8
201 , 45594 , 73
6 , 59413 , 0
130 , 55170 , 36
11 , 60077 , 1
128 , 60470 , 101
5 , 59707 , 1
27 , 59303 , 0
23 , 60503 , 0
645 , 71665 , 111
5 , 59657 , 0
14 , 58451 , 0
131 , 57494 , 28
10 , 59737 , 1
4 , 59633 , 0
14 , 60257 , 0
3 , 59960 , 0
10 , 59943 , 1
176 , 56239 , 10
5 , 59323 , 0
22 , 60379 , 0
114 , 60336 , 95
26 , 59981 , 0
13 , 59271 , 0
31 , 58281 , 8
8 , 60201 , 0
3 , 59800 , 0
47 , 58885 , 5
19 , 61031 , 7
11 , 60059 , 4
8 , 59302 , 1
23 , 57558 , 2
2 , 60009 , 0
4 , 59899 , 2
28 , 58167 , 1
9 , 59653 , 1
8 , 61348 , 0
17 , 59231 , 11
6 , 59838 , 4
29 , 59126 , 9
3 , 59836 , 0
118 , 57031 , 8
10 , 59499 , 7
1 , 59884 , 0
2 , 59913 , 0
4 , 59555 , 0
6 , 59788 , 0
41 , 58999 , 0
10 , 60080 , 2
6 , 59633 , 0
38 , 60105 , 15
5 , 59653 , 3
10 , 59352 , 3
119 , 57884 , 94
7 , 58867 , 0
4 , 60072 , 0
30 , 59012 , 1
73 , 60674 , 1
9 , 59558 , 6
165 , 58860 , 149
20 , 59264 , 2
73 , 58269 , 3
23 , 59135 , 8
103 , 76409 , 3
71 , 60226 , 32
6 , 59226 , 0
27 , 60478 , 0
168 , 59490 , 163
30 , 60077 , 21
102 , 64183 , 1
3 , 58847 , 0
20 , 59879 , 1
1580 , 67060 , 859
82 , 58153 , 35
53 , 56530 , 0
17 , 60103 , 0
6 , 59226 , 0
8 , 59400 , 0
30 , 60115 , 3
107 , 53753 , 5
15 , 59534 , 1
112 , 54513 , 5
5 , 60039 , 0
397 , 65470 , 2
29 , 59030 , 1
10 , 59685 , 3
38 , 61519 , 12
3 , 59757 , 0
24 , 58876 , 0
20 , 60051 , 13
33 , 58105 , 14
7 , 59270 , 0
2 , 48286 , 0
6 , 59379 , 0
10 , 60112 , 7
44 , 58756 , 4
12 , 60609 , 0
2 , 59637 , 0
62 , 59682 , 51
18 , 58792 , 2
43 , 57211 , 1
110 , 60891 , 90
43 , 55657 , 0
85 , 59712 , 3
23 , 59463 , 13
7 , 59291 , 2
23 , 58258 , 4
9 , 58946 , 0
13 , 59839 , 11
27 , 61220 , 0
5 , 59726 , 0
69 , 57826 , 0
60 , 56800 , 14
7 , 59502 , 0
9 , 59600 , 2
24 , 57533 , 1
12 , 59218 , 4
3 , 59760 , 0
26 , 59847 , 0
6 , 60095 , 0
27 , 59408 , 2
17 , 58920 , 0
2 , 59522 , 0
4 , 59565 , 0
102 , 49574 , 1
31 , 57924 , 8
19 , 59278 , 8
101 , 58836 , 0
920 , 58014 , 897
59 , 55515 , 12
2 , 60009 , 0
8 , 59234 , 0
86 , 56258 , 7
31 , 59333 , 20
34 , 58270 , 0
3 , 59860 , 0
6 , 59358 , 2
1 , 60066 , 0
36 , 58290 , 0
9 , 60511 , 0
19 , 59136 , 0
55 , 61705 , 0
56 , 59709 , 1
27 , 57680 , 0
132 , 54169 , 3
48 , 56527 , 9
20 , 59314 , 1
10 , 59602 , 0
19 , 59235 , 13
3 , 59767 , 0
0 , 60067 , 0
31 , 58424 , 2
77 , 55794 , 6
17 , 59486 , 8
5 , 59008 , 0
170 , 52624 , 14
49 , 60258 , 0
2 , 47081 , 0
50 , 58746 , 8
7 , 59674 , 2
93 , 57071 , 9
11 , 59302 , 0
135 , 59957 , 0
11 , 59630 , 8
10 , 59757 , 5
6 , 59028 , 2
5 , 59566 , 1
14 , 59101 , 8
8 , 59730 , 3
28 , 58746 , 2
60 , 62351 , 1
29 , 57083 , 4
10 , 59998 , 1
169 , 50620 , 37
6 , 60088 , 1
4 , 59999 , 1
4 , 59864 , 0
20 , 58253 , 6
165 , 61791 , 15
55 , 58816 , 6
3 , 59702 , 1
32 , 58558 , 4
2 , 59679 , 0
5 , 59707 , 1
6 , 59723 , 0
10 , 59405 , 0
12 , 59759 , 7
108 , 59742 , 103
7 , 59380 , 1
2 , 59816 , 0
3 , 59651 , 0
24 , 59008 , 9
65 , 61293 , 10
4 , 58234 , 0
24 , 59396 , 6
33 , 60916 , 8
11 , 60415 , 0
9 , 59733 , 2
33 , 60065 , 15
177 , 61438 , 2
12 , 59766 , 1
2 , 60009 , 0
9 , 59560 , 5
13 , 59734 , 0
118 , 56703 , 0
9 , 59136 , 0
9 , 60181 , 1
83 , 57254 , 11
11 , 59389 , 5
83 , 54799 , 1
24 , 58319 , 0
8 , 59551 , 1
81 , 58402 , 14
10 , 58675 , 6
40 , 59269 , 1
134 , 56708 , 46
2 , 59332 , 0
5 , 59734 , 3
9 , 59141 , 1
8 , 59635 , 0
5 , 59820 , 0
13 , 56584 , 1
7 , 59947 , 0
5 , 59451 , 0
0 , 59899 , 0
2 , 59990 , 0
2 , 60114 , 0
61 , 61461 , 0
10 , 59031 , 0
25 , 59236 , 4
11 , 59495 , 1
20 , 59393 , 5
3 , 59772 , 1
8 , 59533 , 1
7 , 59695 , 3
2 , 59746 , 0
6 , 59838 , 4
11 , 59451 , 2
156 , 56774 , 0
37 , 60417 , 0
22 , 58924 , 8
140 , 60948 , 92
12 , 60310 , 0
72 , 57149 , 5
9 , 59627 , 4
12 , 60089 , 0
17 , 59920 , 7
73 , 56610 , 1
16 , 59106 , 2
69 , 58916 , 4
158 , 56352 , 1
6 , 58785 , 2
6 , 59389 , 0
40 , 60138 , 30
9 , 59854 , 6
46 , 57527 , 27
26 , 59629 , 15
37 , 60111 , 3
29 , 60734 , 5
5 , 59581 , 0
107 , 54886 , 5
65 , 59893 , 4
3 , 59748 , 1
41 , 57307 , 3
22 , 58937 , 13
170 , 58385 , 102
2 , 60114 , 0
7 , 60209 , 0
7 , 59319 , 1
1 , 60066 , 0
27 , 58686 , 10
18 , 58621 , 4
43 , 55992 , 2
66 , 47062 , 49
160 , 56859 , 95
138 , 58632 , 110
9 , 59144 , 1
2 , 59735 , 0
4 , 59779 , 0
2 , 59763 , 0
56 , 59790 , 46
20 , 58889 , 4
5 , 59686 , 1
19 , 59019 , 8
83 , 56158 , 2
1 , 59898 , 1
31 , 59835 , 3
13 , 59087 , 3
3 , 59665 , 1
20 , 58808 , 0
110 , 63523 , 5
153 , 66626 , 13
9 , 59339 , 0
37 , 59422 , 2
12 , 58474 , 0
14 , 59305 , 2
1018 , 75639 , 19
2 , 59822 , 0
9 , 58373 , 2
34 , 59042 , 22
26 , 59703 , 0
5 , 59532 , 0
98 , 61040 , 4
2 , 59897 , 2
64 , 60981 , 44
7 , 59953 , 0
259 , 59622 , 233
22 , 60907 , 0
2 , 59612 , 0
11 , 60595 , 0
865 , 54879 , 751
2 , 60065 , 2
4 , 59729 , 0
3 , 59836 , 0
4 , 59625 , 1
73 , 56737 , 33
1 , 59964 , 0
24 , 59669 , 20
384 , 58384 , 368
54 , 57025 , 0
79 , 56812 , 2
11 , 59259 , 2
76 , 58116 , 47
50 , 58489 , 0
4 , 59831 , 0
23 , 58858 , 3
312 , 49844 , 1
20 , 59080 , 1
114 , 58709 , 107
38 , 61797 , 2
9 , 59802 , 6
7 , 59265 , 0
0 , 60067 , 0
4 , 59699 , 2
242 , 63439 , 149
7 , 59831 , 1
103 , 65978 , 20
12 , 59470 , 0
87 , 52076 , 1
26 , 58566 , 2
216 , 59318 , 200
40 , 61367 , 1
9 , 58980 , 1
126 , 56790 , 0
27 , 59953 , 2
16 , 58756 , 2
20 , 58789 , 7
66 , 57349 , 11
43 , 57099 , 7
1487 , 58366 , 1481
13 , 59986 , 3
22 , 60098 , 2
25 , 59808 , 5
34 , 59160 , 0
28 , 58933 , 2
35 , 59661 , 30
324 , 60502 , 304
9 , 59209 , 0
4 , 59449 , 0
10 , 59731 , 0
17 , 60104 , 1
302 , 55138 , 18
11 , 59134 , 5
117 , 58878 , 13
6 , 59658 , 1
15 , 59413 , 0
43 , 57506 , 0
158 , 51447 , 0
3 , 59800 , 1
3 , 59964 , 0
31 , 59446 , 22
40 , 58289 , 0
7 , 59203 , 2
18 , 59271 , 1
5 , 59857 , 0
17 , 59361 , 8
9 , 59582 , 0
12 , 58167 , 0
14 , 59750 , 2
33 , 58320 , 1
67 , 59520 , 62
6 , 59656 , 0
14 , 59516 , 0
9 , 59893 , 1
71 , 59682 , 8
42 , 60449 , 28
18 , 59692 , 1
3 , 60020 , 0
20 , 59182 , 11
7 , 59210 , 1
82 , 60066 , 14
6 , 60062 , 0
4 , 59914 , 0
60 , 58360 , 28
44 , 59937 , 0
5 , 59371 , 0
26 , 59318 , 20
149 , 55891 , 9
936 , 56664 , 41
16 , 58950 , 2
57 , 58150 , 16
11 , 58572 , 0
180 , 56276 , 14
93 , 59194 , 2
18 , 59123 , 4
16 , 59619 , 7
15 , 59102 , 1
36 , 58251 , 0
19 , 58484 , 1
4 , 59861 , 0
5 , 59970 , 0
17 , 59056 , 2
12 , 60750 , 3
83 , 56300 , 0
32 , 59323 , 8
13 , 60388 , 2
143 , 60528 , 4
22 , 58914 , 6
8 , 60260 , 0
25 , 60899 , 3
52 , 59747 , 2
45 , 59022 , 35
8 , 60310 , 0
12 , 58957 , 0
6 , 59199 , 2
18 , 59870 , 13
37 , 56782 , 1
10 , 58613 , 2
4 , 59382 , 0
13 , 60246 , 0
5 , 59860 , 3
146 , 59029 , 91
47 , 63227 , 1
9 , 59740 , 2
4 , 59783 , 0
16 , 57968 , 4
23 , 59057 , 1
56 , 58832 , 23
3 , 60407 , 0
5 , 59611 , 1
153 , 53146 , 10
33 , 58918 , 2
170 , 59525 , 164
121 , 59436 , 0
7 , 59537 , 1
0 , 60067 , 0
38 , 58054 , 1
3 , 59738 , 0
5 , 59768 , 0
66 , 59748 , 62
40 , 58529 , 21
13 , 59159 , 9
29 , 60092 , 10
6 , 59339 , 0
17 , 58994 , 1
25 , 60082 , 0
68 , 56743 , 3
8 , 58925 , 5
3 , 59672 , 1
6 , 59779 , 1
8 , 59842 , 0
10 , 59142 , 0
23 , 58295 , 12
17 , 59147 , 3
13 , 59800 , 2
11 , 59570 , 5
11 , 58965 , 0
5 , 59677 , 2
8 , 58845 , 3
112 , 63770 , 0
31 , 60843 , 3
102 , 54856 , 83
123 , 53929 , 1
68 , 57464 , 36
7 , 58816 , 0
4 , 60085 , 1
68 , 60974 , 38
5 , 60116 , 2
20 , 57606 , 3
16 , 60064 , 0
27 , 59311 , 4
35 , 58164 , 4
33 , 60076 , 12
2 , 59750 , 0
36 , 59066 , 26
10 , 62805 , 0
4 , 59495 , 0
60 , 59677 , 46
67 , 63316 , 1
8 , 60003 , 0
243 , 55785 , 190
40 , 59164 , 30
103 , 56834 , 38
10 , 60013 , 7
85 , 56196 , 10
9 , 60504 , 1
20 , 56859 , 0
122 , 58907 , 90
6 , 59655 , 1
16 , 59722 , 13
7 , 59700 , 0
98 , 59311 , 92
325 , 61252 , 32
8 , 58732 , 0
80 , 56881 , 3
5 , 59732 , 3
87 , 60899 , 4
17 , 60897 , 0
86 , 59026 , 67
7 , 59871 , 0
12 , 59814 , 4
33 , 61165 , 4
8 , 59569 , 0
23 , 59965 , 0
34 , 63002 , 0
15 , 61134 , 0
20 , 58122 , 3
8 , 60500 , 0
83 , 59600 , 78
7 , 48232 , 0
6 , 59714 , 1
17 , 59182 , 1
4 , 59571 , 0
81 , 61819 , 1
3 , 59683 , 1
12 , 59155 , 0
5 , 59751 , 0
140 , 52533 , 5
24 , 59384 , 2
12 , 62851 , 0
30 , 56926 , 10
2 , 42878 , 0
14 , 59097 , 0
16 , 58519 , 3
34 , 57994 , 0
5 , 59706 , 3
8 , 59606 , 5
822 , 58168 , 781
14 , 60659 , 2
24 , 59489 , 20
151 , 52748 , 18
6 , 59558 , 1
7 , 59602 , 3
17 , 59898 , 0
292 , 51985 , 140
7 , 59569 , 4
28 , 57759 , 8
20 , 60250 , 6
5 , 59615 , 2
18 , 59350 , 3
5 , 60683 , 0
13 , 59313 , 3
56 , 56179 , 3
97 , 58965 , 91
4 , 59536 , 2
0 , 60067 , 0
21 , 61455 , 0
75 , 60964 , 0
2 , 59830 , 0
29 , 59669 , 5
118 , 62301 , 1
18 , 59014 , 2
82 , 59136 , 15
17 , 58902 , 2
17 , 58591 , 1
24 , 58478 , 7
66 , 59597 , 2
4 , 59632 , 1
64 , 58217 , 6
4 , 59644 , 1
35 , 60447 , 1
28 , 60733 , 1
26 , 60512 , 0
1172 , 58713 , 1136
57 , 60022 , 1
4 , 59644 , 1
10 , 58792 , 0
105 , 56695 , 0
17 , 59862 , 14
11 , 59065 , 2
49 , 58752 , 30
4 , 59609 , 0
4 , 59326 , 0
17 , 58226 , 0
41 , 56699 , 1
16 , 58855 , 1
48 , 57705 , 5
233 , 59471 , 7
9 , 59635 , 5
67 , 55493 , 5
59 , 58138 , 0
8 , 60079 , 0
31 , 60581 , 1
4 , 60186 , 0
15 , 59157 , 2
19 , 60312 , 3
21 , 58818 , 0
26 , 56844 , 4
9 , 59495 , 4
23 , 60102 , 2
35 , 60889 , 1
4 , 59938 , 1
98 , 59089 , 10
18 , 60805 , 1
8 , 59497 , 4
8 , 59227 , 0
5 , 59771 , 0
91 , 58768 , 1
151 , 60330 , 7
1 , 59898 , 0
3 , 60008 , 0
20 , 58848 , 0
6 , 59053 , 0
114 , 56327 , 66
45 , 56845 , 16
6 , 59678 , 0
14 , 57392 , 1
11 , 59905 , 0
178 , 59591 , 176
73 , 61967 , 1
159 , 55180 , 2
151 , 60565 , 119
8 , 60299 , 1
43 , 57417 , 9
168 , 54862 , 6
24 , 59871 , 2
10 , 59701 , 2
53 , 57101 , 0
3 , 59849 , 0
4 , 59816 , 0
8 , 59042 , 1
34 , 58540 , 1
26 , 58107 , 0
13 , 59204 , 0
6 , 59371 , 0
301 , 59965 , 287
2 , 59764 , 0
18 , 58593 , 6
47 , 62686 , 1
67 , 58265 , 0
6 , 59226 , 0
22 , 59126 , 2
15 , 60386 , 1
100 , 55779 , 1
20 , 58919 , 0
4 , 59849 , 1
513 , 11370 , 466
26 , 59560 , 1
78 , 61322 , 0
935 , 29553 , 10
5 , 59913 , 1
3 , 59889 , 0
24 , 59749 , 2
24 , 59514 , 2
3 , 60008 , 0
16 , 59226 , 4
31 , 58346 , 0
100 , 54255 , 0
13 , 59258 , 1
65 , 57423 , 3
7 , 58868 , 0
16 , 58536 , 0
28 , 58837 , 11
238 , 54489 , 14
3 , 60118 , 0
44 , 58056 , 2
11 , 59741 , 2
0 , 60067 , 0
4 , 59610 , 1
439 , 60462 , 90
23 , 59636 , 19
4 , 59577 , 0
9 , 59760 , 2
24 , 58768 , 0
25 , 60504 , 0
126 , 59695 , 2
76 , 54946 , 2
8 , 59166 , 0
8 , 59813 , 0
143 , 69398 , 61
11 , 59996 , 2
15 , 59217 , 8
3 , 59611 , 0
12 , 60527 , 3
33 , 57779 , 0
55 , 57394 , 1
9 , 59362 , 5
332 , 55445 , 53
146 , 59766 , 134
121 , 60501 , 0
12 , 59385 , 1
31 , 57900 , 0
366 , 56604 , 0
4 , 61863 , 0
49 , 61038 , 40
29 , 59105 , 0
23 , 65261 , 1
365 , 56125 , 295
103 , 55768 , 7
7 , 59493 , 3
128 , 56378 , 45
7 , 59316 , 2
42 , 57634 , 10
782 , 72061 , 1
16 , 60011 , 0
79 , 58090 , 7
12 , 60330 , 1
26 , 59227 , 6
48 , 59465 , 4
12 , 59858 , 8
1629 , 55113 , 1524
55 , 57138 , 7
3 , 59640 , 0
15 , 59249 , 0
31 , 57761 , 1
78 , 67270 , 13
308 , 53600 , 152
450 , 52726 , 284
15 , 59200 , 0
22 , 58756 , 2
54 , 57985 , 2
51 , 60494 , 4
8 , 59823 , 1
62 , 61256 , 10
8 , 59963 , 6
151 , 57928 , 121
15 , 59615 , 0
9 , 59427 , 0
8 , 60019 , 1
2 , 59961 , 0
11 , 59264 , 5
81 , 55585 , 3
12 , 60500 , 0
20 , 65935 , 0
18 , 59940 , 2
52 , 61085 , 1
3 , 60142 , 1
6 , 59851 , 0
2 , 59823 , 0
49 , 58305 , 0
27 , 58497 , 1
69 , 57040 , 0
7 , 58849 , 1
7 , 60242 , 0
26 , 57767 , 1
2 , 59688 , 0
15 , 59231 , 1
9 , 59901 , 1
5 , 59837 , 1
26 , 58500 , 6
75 , 60472 , 45
7 , 59856 , 0
366 , 60095 , 64
65 , 54801 , 1
26 , 59288 , 0
12 , 44365 , 2
91 , 58374 , 9
31 , 60821 , 3
125 , 60060 , 106
5 , 59875 , 1
57 , 56620 , 22
48 , 59858 , 37
40 , 58944 , 38
17 , 58877 , 8
48 , 59976 , 42
4 , 59409 , 0
38 , 61544 , 15
97 , 57078 , 2
167 , 59250 , 1
401 , 59180 , 393
13 , 60248 , 2
9 , 60193 , 0
65 , 63108 , 2
8 , 59177 , 1
32 , 59957 , 0
4 , 60085 , 1
44 , 59455 , 41
12 , 59966 , 8
10 , 60940 , 1
48 , 55882 , 0
3 , 59572 , 1
25 , 59472 , 0
13 , 58839 , 2
16 , 58453 , 0
8 , 59656 , 1
18 , 59178 , 12
5 , 59758 , 2
59 , 60174 , 1
16 , 59666 , 11
7 , 59378 , 1
128 , 62751 , 1
4 , 59717 , 0
16 , 58586 , 0
2 , 60009 , 0
6 , 59857 , 3
271 , 58674 , 158
2 , 59745 , 0
21 , 58534 , 0
24 , 58985 , 1
2 , 60009 , 0
166 , 57730 , 17
63 , 60574 , 1
9 , 59201 , 0
74 , 58394 , 1
4 , 59670 , 0
222 , 57914 , 10
29 , 60653 , 0
282 , 59140 , 273
9 , 59113 , 0
19 , 60685 , 2
59 , 60265 , 1
8 , 60050 , 5
3 , 59830 , 0
21 , 59626 , 0
22 , 58934 , 0
94 , 59496 , 44
181 , 52106 , 101
13 , 58956 , 1
154 , 63234 , 11
113 , 59517 , 109
115 , 51188 , 2
18 , 59031 , 0
298 , 54602 , 18
5 , 59681 , 0
12 , 60082 , 1
20 , 60373 , 0
3 , 59584 , 1
16 , 59604 , 0
10 , 59063 , 0
256 , 58147 , 226
2 , 60009 , 0
3 , 59905 , 0
7 , 59374 , 1
3 , 59683 , 1
5 , 59746 , 0
4 , 59717 , 1
0 , 60067 , 0
11 , 59753 , 1
21 , 59101 , 5
120 , 61418 , 4
119 , 57588 , 17
24 , 59559 , 19
11 , 59505 , 0
61 , 59019 , 6
100 , 66755 , 0
9 , 59147 , 1
156 , 57376 , 85
12 , 59325 , 5
10 , 59668 , 1
4 , 59683 , 0
67 , 58129 , 0
9 , 59380 , 0
192 , 59380 , 186
10 , 59556 , 1
0 , 60067 , 0
297 , 49914 , 14
71 , 54865 , 14
18 , 59968 , 0
240 , 63572 , 0
62 , 56399 , 0
41 , 59138 , 0
10 , 59288 , 1
20 , 57875 , 7
28 , 58379 , 0
13 , 60061 , 3
30 , 61167 , 3
30 , 60402 , 22
10 , 59468 , 0
122 , 57311 , 44
9 , 59089 , 1
4 , 59777 , 2
3 , 60008 , 1
29 , 58112 , 0
4 , 60007 , 0
35 , 57599 , 1
3 , 59474 , 0
7 , 59842 , 1
3 , 59850 , 0
2 , 59547 , 0
29 , 57429 , 7
3 , 59868 , 1
140 , 54460 , 44
4 , 59909 , 0
16 , 58845 , 1
12 , 59424 , 0
2 , 59737 , 0
5 , 59495 , 1
6 , 59796 , 1
2 , 59583 , 0
8 , 57974 , 1
247 , 68335 , 3
5 , 59762 , 3
1 , 60066 , 0
16 , 60097 , 0
26 , 60267 , 3
144 , 52027 , 16
51 , 61339 , 15
57 , 66733 , 0
159 , 56298 , 0
79 , 57869 , 0
7 , 60560 , 1
41 , 57151 , 7
50 , 59967 , 1
19 , 59068 , 0
29 , 59805 , 26
865 , 58763 , 857
5 , 59817 , 0
13 , 59751 , 2
5 , 59881 , 0
21 , 59115 , 1
56 , 59156 , 21
182 , 66331 , 3
32 , 60319 , 0
64 , 59684 , 62
56 , 59696 , 22
0 , 59899 , 0
214 , 58279 , 4
38 , 59038 , 11
327 , 55201 , 7
21 , 60810 , 3
6 , 59687 , 0
49 , 57718 , 9
255 , 55680 , 23
65 , 60298 , 18
10 , 60057 , 9
7 , 59586 , 1
9 , 59336 , 3
28 , 59548 , 0
92 , 60095 , 57
3 , 59782 , 1
74 , 54116 , 0
4 , 59891 , 0
3 , 60002 , 0
59 , 59512 , 6
604 , 50291 , 8
23 , 60046 , 15
45 , 59605 , 0
2 , 60009 , 0
37 , 59418 , 25
682 , 57117 , 19
117 , 61964 , 18
22 , 64265 , 2
30 , 59600 , 23
2 , 60080 , 0
7 , 59382 , 1
83 , 59156 , 63
13 , 59656 , 1
18 , 60150 , 4
114 , 59586 , 108
10 , 59449 , 0
32 , 60498 , 10
9 , 60396 , 0
10 , 59565 , 0
87 , 63129 , 0
35 , 58544 , 4
30 , 57949 , 5
158 , 57373 , 6
21 , 60789 , 3
23 , 58991 , 7
67 , 58363 , 15
9 , 60127 , 1
25 , 60319 , 10
374 , 57199 , 1
7 , 59482 , 1
314 , 57019 , 7
61 , 56767 , 3
10 , 59757 , 6
103 , 57235 , 22
22 , 60720 , 1
12 , 59945 , 0
45 , 59436 , 0
5 , 59497 , 0
2 , 60114 , 0
6 , 59306 , 0
63 , 55681 , 0
3 , 61053 , 0
14 , 59240 , 0
7 , 59651 , 0
2 , 59783 , 0
0 , 60067 , 0
19 , 62246 , 4
64 , 59988 , 29
61 , 58137 , 0
6 , 60053 , 0
43 , 59826 , 6
523 , 59708 , 516
170 , 60645 , 91
46 , 59128 , 3
3 , 60008 , 0
3 , 59916 , 0
56 , 57771 , 0
51 , 56986 , 7
219 , 56679 , 180
1858 , 62996 , 1374
69 , 63616 , 1
9 , 59875 , 0
40 , 59149 , 2
2 , 60001 , 0
268 , 70574 , 20
3 , 59919 , 0
7 , 59790 , 2
56 , 62282 , 0
24 , 58334 , 0
3 , 59781 , 0
39 , 58826 , 6
16 , 58630 , 0
80 , 60027 , 78
6 , 60289 , 1
20 , 59477 , 12
4 , 59935 , 2
19 , 60353 , 1
70 , 58613 , 36
31 , 58783 , 2
54 , 57666 , 2
83 , 59310 , 34
54 , 59140 , 1
340 , 59553 , 28
16 , 57954 , 0
36 , 59046 , 0
360 , 52290 , 0
11 , 59453 , 1
6 , 59387 , 0
73 , 56803 , 0
25 , 60524 , 1
38 , 62494 , 2
28 , 57289 , 2
20 , 59031 , 5
2 , 59854 , 0
2 , 60114 , 0
367 , 64003 , 91
49 , 59107 , 1
110 , 59838 , 105
6 , 60115 , 3
21 , 60092 , 1
25 , 60297 , 0
146 , 59287 , 138
51 , 58732 , 2
16 , 59189 , 0
189 , 58757 , 174
15 , 59689 , 0
20 , 59831 , 18
46 , 60270 , 18
7 , 60268 , 0
63 , 55357 , 18
33 , 59225 , 20
16 , 59237 , 0
49 , 56727 , 19
10 , 59196 , 1
25 , 60416 , 0
10 , 58173 , 3
14 , 60801 , 2
12 , 58752 , 0
17 , 60215 , 0
11 , 59346 , 0
35 , 59646 , 7
15 , 59668 , 0
30 , 58667 , 6
4 , 59650 , 1
9 , 59284 , 2
2 , 59660 , 0
9 , 59109 , 1
23 , 60006 , 1
32 , 57289 , 1
4 , 59851 , 0
16 , 59843 , 0
47 , 60850 , 5
2 , 60009 , 0
57 , 57868 , 3
48 , 58284 , 1
7 , 59594 , 0
2 , 60179 , 0
9 , 59384 , 0
9 , 60005 , 2
38 , 56178 , 10
4 , 59661 , 0
27 , 56341 , 5
225 , 64495 , 25
9 , 59209 , 0
30 , 57399 , 0
6 , 59885 , 0
11 , 59548 , 9
46 , 57245 , 21
104 , 62046 , 2
43 , 59014 , 9
3 , 59623 , 0
2 , 59863 , 0
6 , 59344 , 1
43 , 61367 , 0
50 , 58720 , 16
19 , 60448 , 5
6 , 59791 , 0
2 , 59735 , 0
23 , 58488 , 9
9 , 59535 , 3
6 , 59282 , 0
6 , 59954 , 0
4 , 59868 , 0
171 , 63687 , 2
23 , 58960 , 10
41 , 58488 , 1
16 , 59195 , 1
21 , 58345 , 1
38 , 58433 , 14
28 , 59632 , 0
300 , 64051 , 169
74 , 53605 , 2
85 , 60158 , 80
27 , 59031 , 0
126 , 54360 , 29
35 , 60325 , 1
11 , 59632 , 2
18 , 61295 , 1
2 , 59547 , 0
4 , 59692 , 1
30 , 60274 , 0
77 , 58372 , 3
26 , 58585 , 0
11 , 59479 , 1
9 , 59869 , 0
102 , 56708 , 7
36 , 57662 , 0
16 , 59703 , 14
99 , 56396 , 4
31 , 60236 , 0
3 , 59844 , 0
169 , 52695 , 58
38 , 59576 , 3
4 , 59539 , 0
90 , 58949 , 13
16 , 59436 , 0
35 , 58207 , 8
8 , 59222 , 1
45 , 57946 , 2
121 , 58966 , 105
12 , 59570 , 2
6 , 59822 , 0
4 , 59576 , 1
9 , 59372 , 0
74 , 59825 , 73
10 , 59105 , 1
39 , 58012 , 5
8 , 59530 , 2
10 , 59208 , 0
22 , 58620 , 1
15 , 60084 , 0
56 , 59530 , 7
14 , 62624 , 0
27 , 58654 , 0
187 , 59400 , 157
60 , 60330 , 1
34 , 58827 , 0
25 , 60411 , 0
5 , 59844 , 0
193 , 63536 , 21
77 , 58920 , 3
